level_0,index,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9847,10165,10262,0,0.0,0.0,0.0,6,285.5,0.0,0.04,18.169535699999997,0.0,Nov,1.0,1,1,8,New_Visitor,False,True
9848,10166,10263,2,49.5,0.0,0.0,260,8555.765985,0.0054019609999999,0.017330846,0.0,0.0,Nov,1.0,2,1,2,Returning_Visitor,False,True
9849,10167,10264,0,0.0,0.0,0.0,4,76.75,0.0,0.016666667,0.0,0.0,Nov,1.0,1,8,2,New_Visitor,False,True
9850,10168,10265,0,0.0,2.0,84.5,42,2762.408333,0.004545455,0.025151515,0.0,0.0,Nov,2.0,2,1,2,New_Visitor,False,False
9851,10170,10267,0,0.0,0.0,0.0,10,851.1666667000002,0.0,0.022222222,0.0,0.0,Dec,2.0,2,2,1,Returning_Visitor,False,False
9852,10171,10268,0,0.0,0.0,0.0,11,205.7,0.0,0.022222222,18.85086521,0.0,Dec,1.0,1,1,8,New_Visitor,False,True
9853,10172,10270,0,0.0,0.0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2.0,2,5,1,Returning_Visitor,False,False
9854,10173,10271,1,21.0,3.0,19.0,39,754.3194444000001,0.004651163,0.036124031,0.0,0.0,Nov,2.0,2,1,10,Returning_Visitor,False,False
9855,10174,10272,0,0.0,0.0,0.0,68,1806.166667,0.004411765,0.027941176,0.0,0.0,Nov,2.0,2,2,13,Returning_Visitor,True,False
9856,10175,10273,0,0.0,0.0,0.0,25,674.9583332999999,0.0,0.016666667,0.0,0.0,Nov,2.0,2,4,8,Returning_Visitor,False,False
9857,10176,10274,6,446.2380952,3.0,94.0,23,866.7071429,0.007142857,0.020522573,6.7869589370000005,0.0,Nov,3.0,2,1,2,Returning_Visitor,True,False
9858,10177,10275,0,0.0,0.0,0.0,7,72.25,0.114285714,0.142857143,0.0,0.0,Dec,1.0,1,4,3,Returning_Visitor,True,False
9859,10178,10276,0,0.0,0.0,0.0,13,737.1666667000001,0.0384615379999999,0.084615385,0.0,0.0,Nov,3.0,2,3,13,Returning_Visitor,False,False
9860,10179,10277,2,13.0,0.0,0.0,19,637.4285714,0.00952381,0.042857143,13.1307834,0.0,Nov,2.0,2,1,3,Returning_Visitor,False,False
9861,10180,10278,0,0.0,0.0,0.0,35,586.375,0.0182857139999999,0.0537142859999999,0.0,0.0,Nov,2.0,4,1,3,Returning_Visitor,False,False
9862,10181,10279,5,123.0,1.0,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1.0,1,3,3,Returning_Visitor,False,False
9863,10182,10280,2,167.88888889999998,2.0,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,Nov,3.0,2,5,8,Returning_Visitor,False,True
9864,10183,10281,4,111.1666667,2.0,25.75,16,411.9375,0.00952381,0.00952381,0.0,0.0,Nov,3.0,2,8,2,New_Visitor,True,False
9865,10184,10282,0,0.0,0.0,0.0,1,318.5,0.166666667,0.171428571,0.0,0.0,Dec,3.0,2,2,1,Returning_Visitor,False,False
9866,10185,10283,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2.0,4,7,1,Returning_Visitor,False,False
9867,10186,10284,1,15.0,2.0,4.0,108,6740.557143000001,0.013761468,0.032553517,24.80248887,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,True
9868,10187,10285,1,10.0,0.0,0.0,32,1277.75,0.0,0.006060606,78.12165404,0.0,Dec,8.0,13,9,20,Other,False,True
9869,10188,10286,0,0.0,0.0,0.0,21,304.5416667,0.00952381,0.023809524,0.0,0.0,Dec,2.0,2,3,10,Returning_Visitor,False,False
9870,10189,10287,1,0.0,0.0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9871,10190,10288,3,371.7,5.0,106.0,85,2128.730927,0.0039141409999999,0.0073003159999999,43.71856886,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,True
9872,10191,10289,5,44.0,0.0,0.0,54,1391.733333,0.005357143,0.022619048,0.0,0.0,Dec,2.0,2,4,1,Returning_Visitor,False,False
9873,10192,10290,0,0.0,2.0,324.5,4,64.25,0.0,0.033333333,0.0,0.0,Dec,3.0,3,2,8,New_Visitor,False,False
9874,10193,10291,0,0.0,0.0,0.0,7,113.25,0.00952381,0.0809523809999999,0.0,0.0,Dec,2.0,2,4,10,Returning_Visitor,False,False
9875,10194,10292,0,0.0,0.0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,Nov,2.0,6,5,1,Returning_Visitor,False,False
9876,10195,10293,3,37.75,1.0,10.0,24,274.5,0.0,0.0066666669999999,0.0,0.0,Dec,2.0,2,1,2,New_Visitor,False,False
9877,10196,10294,11,202.4254386,5.0,1767.6666670000002,338,13265.35595,0.007520348,0.018855633,1.114150182,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,True
9878,10197,10295,0,0.0,0.0,0.0,20,2846.833333,0.0066666669999999,0.0475,0.0,0.0,Nov,2.0,2,3,1,Returning_Visitor,False,False
9879,10199,10297,3,47.0,0.0,0.0,89,3436.975,0.0,0.004387373,0.0,0.0,Nov,2.0,2,3,2,New_Visitor,False,True
9880,10200,10298,4,900.5,0.0,0.0,14,1957.5,0.0,0.0141176469999999,105.260972,0.0,Dec,1.0,1,3,10,Returning_Visitor,False,True
9881,10201,10299,1,19.75,2.0,0.0,29,942.3958332999998,0.048181818,0.075942002,0.0,0.0,Dec,3.0,2,1,2,Returning_Visitor,False,False
9882,10202,10300,0,0.0,4.0,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0.0,Dec,3.0,2,6,2,Returning_Visitor,True,False
9883,10203,10301,3,30.5,5.0,789.125,272,7434.743073000001,0.00931255,0.022108499,0.0,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,False
9884,10204,10302,4,367.0,5.0,2256.916667,74,8981.580128,0.002988954,0.043301833,0.0,0.0,Dec,2.0,2,1,8,Returning_Visitor,False,False
9885,10205,10303,4,46.45833333,0.0,0.0,82,2875.615909,0.0,0.007267442,27.75787044,0.0,Nov,2.0,4,3,1,Returning_Visitor,False,True
9886,10206,10304,2,33.5,0.0,0.0,108,2270.908333,0.0055045869999999,0.029663609,0.0,0.0,Nov,2.0,2,1,3,Returning_Visitor,False,False
9887,10207,10305,1,33.5,0.0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,Dec,2.0,10,1,8,New_Visitor,False,False
9888,10208,10306,4,43.225,0.0,0.0,13,293.725,0.022222222,0.064259259,0.0,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,False
9889,10209,10307,4,77.5,0.0,0.0,17,678.25,0.0,0.031578947,0.0,0.0,Nov,1.0,2,1,3,Returning_Visitor,False,False
9890,10210,10308,0,0.0,0.0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2.0,2,1,2,New_Visitor,False,False
9891,10211,10309,0,0.0,0.0,0.0,7,99.75,0.0,0.028571429,0.0,0.0,Dec,8.0,2,1,2,New_Visitor,True,False
9892,10212,10310,3,76.25,0.0,0.0,16,301.6666667,0.014285714,0.031746032,0.0,0.0,Nov,1.0,1,4,8,Returning_Visitor,False,False
9893,10213,10311,0,0.0,0.0,0.0,56,2354.958333,0.0,0.018571429,0.0,0.0,Nov,2.0,2,3,2,New_Visitor,True,False
9894,10214,10312,4,296.75,0.0,0.0,10,183.7083333,0.015384615,0.026666667,0.0,0.0,Dec,1.0,1,3,2,Returning_Visitor,False,False
9895,10215,10313,12,1449.666667,4.0,559.0833332999999,127,4876.007712,0.0057553959999999,0.029203072,5.751219035,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9896,10216,10314,0,0.0,0.0,0.0,21,1598.25,0.022222222,0.047301587,0.0,0.0,Nov,4.0,1,4,1,Returning_Visitor,False,False
9897,10217,10315,0,0.0,0.0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,Dec,2.0,2,3,2,New_Visitor,True,False
9898,10218,10316,0,0.0,0.0,0.0,2,180.1470588,0.033333333,0.055555556,0.0,0.0,Nov,6.0,2,3,8,Returning_Visitor,False,False
9899,10219,10317,0,0.0,1.0,5.0,89,2744.541071,0.003370787,0.0156367039999999,0.0,0.0,Nov,3.0,2,6,10,Returning_Visitor,True,False
9900,10220,10318,9,444.2847222,0.0,0.0,534,18504.12621,0.010856514,0.023309001,2.54795624,0.0,Nov,2.0,2,3,2,Returning_Visitor,True,True
9901,10221,10319,8,171.75,0.0,0.0,32,486.6666666999999,0.0,0.005555556,0.0,0.0,Dec,4.0,2,1,2,New_Visitor,False,False
9902,10222,10320,0,0.0,0.0,0.0,2,54.0,0.0,0.033333333,0.0,0.0,Nov,1.0,1,5,10,Returning_Visitor,True,False
9903,10223,10321,2,55.375,1.0,566.0,29,1978.14881,0.001904762,0.0162222219999999,0.0,0.0,Nov,3.0,2,1,10,Returning_Visitor,False,False
9904,10224,10322,0,0.0,0.0,0.0,19,421.0,0.0,0.010526316,0.0,0.0,Dec,2.0,2,6,3,Returning_Visitor,False,False
9905,10225,10323,5,218.8333333,3.0,54.0,28,1430.854167,0.018823529,0.022957516,9.509492485,0.0,Dec,3.0,2,1,2,Returning_Visitor,True,False
9906,10226,10324,2,100.0,6.0,131.0,63,2611.651923,0.0,0.002985075,0.0,0.0,Dec,1.0,1,6,2,Returning_Visitor,False,False
9907,10227,10325,0,0.0,0.0,0.0,6,161.66666669999998,0.0,0.05,0.0,0.0,Dec,2.0,2,9,3,New_Visitor,False,False
9908,10228,10326,0,0.0,0.0,0.0,10,357.55555560000005,0.0,0.022222222,0.0,0.0,Dec,1.0,8,3,11,New_Visitor,False,False
9909,10229,10327,4,793.5,0.0,0.0,61,2440.473611,0.00625,0.0148674239999999,12.58179402,0.0,Nov,3.0,2,9,2,Returning_Visitor,True,False
9910,10230,10328,0,0.0,0.0,0.0,22,348.4333333,0.028571429,0.041269841,0.0,0.0,Nov,1.0,8,6,11,Returning_Visitor,False,True
9911,10231,10329,9,303.8666667,0.0,0.0,72,3752.66697,0.007042254,0.007280349,0.0,0.0,Nov,1.0,1,1,3,Returning_Visitor,False,False
9912,10232,10330,0,0.0,0.0,0.0,5,41.66666667,0.0,0.04,0.0,0.0,Dec,2.0,2,4,2,New_Visitor,False,False
9913,10233,10331,1,11.0,3.0,47.75,25,1925.979167,0.023076923,0.0560256409999999,0.0,0.0,Dec,2.0,2,7,2,Returning_Visitor,False,False
9914,10234,10332,0,0.0,0.0,0.0,15,263.25,0.013333333,0.04,0.0,0.0,Nov,1.0,1,3,10,Returning_Visitor,True,False
9915,10235,10333,12,394.1,0.0,0.0,30,917.25,0.0,0.005405405,0.0,0.0,Nov,2.0,2,1,2,New_Visitor,True,True
9916,10236,10334,8,342.75,0.0,0.0,12,653.125,0.01,0.03,0.0,0.0,Nov,2.0,2,7,2,Returning_Visitor,False,False
9917,10237,10335,0,0.0,0.0,0.0,102,3284.5,0.003921569,0.0103594769999999,0.0,0.0,Dec,2.0,2,1,3,Returning_Visitor,False,False
9918,10238,10336,0,0.0,0.0,0.0,3,408.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2,4,3,Returning_Visitor,False,False
9919,10239,10337,0,0.0,0.0,0.0,4,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2,1,3,Returning_Visitor,False,False
9920,10240,10338,1,0.0,0.0,0.0,37,1731.5,0.0,0.005263158,17.22281788,0.0,Nov,2.0,2,1,2,New_Visitor,False,True
9921,10241,10339,0,0.0,0.0,0.0,171,6793.383281,0.0077662719999999,0.023198706,2.3819711580000003,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,True
9922,10242,10340,3,36.0,2.0,16.0,74,4377.708157,0.02,0.029308735,0.0,0.0,Nov,1.0,2,3,2,Returning_Visitor,False,True
9923,10243,10341,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1,4,1,Returning_Visitor,True,False
9924,10244,10342,0,0.0,0.0,0.0,14,289.625,0.0,0.028571429,0.0,0.0,Nov,2.0,2,1,2,New_Visitor,True,False
9925,10245,10343,0,0.0,0.0,0.0,13,135.875,0.030769231,0.076923077,0.0,0.0,Nov,1.0,2,1,1,Returning_Visitor,True,False
9926,10246,10344,0,0.0,0.0,0.0,10,1678.3333329999998,0.0,0.02,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9927,10247,10345,0,0.0,0.0,0.0,17,418.3333333,0.0,0.025,0.0,0.0,Nov,2.0,6,1,2,New_Visitor,False,False
9928,10248,10346,4,49.0,0.0,0.0,17,283.7916667,0.0,0.030952381,0.0,0.0,Dec,2.0,2,1,13,Returning_Visitor,True,False
9929,10249,10347,0,0.0,0.0,0.0,55,4156.9,0.018787879,0.05352381,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,True,False
9930,10250,10348,7,91.0,0.0,0.0,23,297.125,0.0,0.012068966,0.0,0.0,Nov,2.0,2,6,2,New_Visitor,False,False
9931,10251,10349,0,0.0,0.0,0.0,13,562.25,0.0,0.015384615,34.97250838,0.0,Nov,1.0,1,1,2,New_Visitor,False,True
9932,10252,10350,5,613.5,0.0,0.0,470,14129.8808,0.0,0.00362107,13.38149414,0.0,Nov,4.0,2,9,2,Returning_Visitor,True,True
9933,10253,10351,2,87.83333333,1.0,113.0,67,4868.0,0.0,0.003174603,48.45370723,0.0,Dec,2.0,2,5,2,Returning_Visitor,False,True
9934,10254,10352,5,68.0,2.0,9.0,32,1195.583333,0.01981982,0.036486486,32.0201901,0.0,Nov,2.0,5,3,2,Returning_Visitor,False,True
9935,10255,10353,0,0.0,0.0,0.0,5,118.75,0.04,0.08,0.0,0.0,Dec,1.0,1,1,8,New_Visitor,False,False
9936,10256,10354,3,62.5,0.0,0.0,46,1048.107143,0.004,0.013,20.88414313,0.0,Dec,2.0,2,3,2,Returning_Visitor,False,True
9937,10257,10355,0,0.0,0.0,0.0,17,349.375,0.0125,0.01875,0.0,0.0,Nov,3.0,2,9,20,Returning_Visitor,False,False
9938,10258,10356,0,0.0,0.0,0.0,10,190.0,0.0,0.04,0.0,0.0,Dec,2.0,6,7,20,Returning_Visitor,False,False
9939,10259,10357,6,214.6666667,1.0,112.0,68,2822.172118,0.0031050229999999,0.023152976,0.0,0.0,Nov,2.0,2,1,10,Returning_Visitor,False,False
9940,10260,10358,3,335.5,1.0,15.0,4,96.0,0.0,0.025,0.0,0.0,Nov,1.0,1,8,15,Returning_Visitor,False,False
9941,10261,10359,0,0.0,0.0,0.0,3,112.0,0.0,0.033333333,0.0,0.0,Dec,1.0,1,2,2,Returning_Visitor,False,False
9942,10262,10360,10,506.38839289999993,1.0,5.0,58,2528.2874309999997,0.001318681,0.005582418,5.552517289,0.0,Nov,3.0,2,3,10,Returning_Visitor,False,False
9943,10263,10361,5,139.9833333,0.0,0.0,27,677.8833333,0.0,0.006060606,0.0,0.0,Dec,1.0,2,1,2,New_Visitor,True,False
9944,10264,10362,9,395.87857139999994,0.0,0.0,124,3959.145344,0.004871324,0.014283416,3.4644440660000004,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9945,10265,10363,4,83.25,0.0,0.0,152,4307.409559000001,0.002631579,0.005971036,0.3053120569999999,0.0,Dec,2.0,2,1,2,Returning_Visitor,False,True
9946,10266,10364,2,131.5,0.0,0.0,26,1960.475,0.0074074069999999,0.0240740739999999,33.69233226,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,True
9947,10267,10365,3,474.6666666999999,1.0,30.5,86,1789.954762,0.002298851,0.012426564,5.523782302000001,0.0,Dec,2.0,6,1,2,Returning_Visitor,False,False
9948,10268,10366,0,0.0,1.0,59.5,44,2284.4880949999997,0.0,0.003359173,0.0,0.0,Dec,3.0,3,2,8,Returning_Visitor,False,False
9949,10269,10367,6,27.0,1.0,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9950,10270,10368,0,0.0,0.0,0.0,3,74.5,0.066666667,0.1,0.0,0.0,Dec,2.0,2,2,3,New_Visitor,False,False
9951,10271,10369,0,0.0,0.0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0.0,Nov,1.0,8,2,6,New_Visitor,True,True
9952,10272,10370,0,0.0,3.0,96.5,76,1966.092332,0.007876231,0.014700317,0.0,0.0,Dec,3.0,2,1,2,Returning_Visitor,False,True
9953,10273,10371,0,0.0,0.0,0.0,5,127.5,0.04,0.06,0.0,0.0,Nov,3.0,2,6,3,Returning_Visitor,False,False
9954,10275,10373,1,11.0,0.0,0.0,26,651.0666667,0.0,0.016666667,0.0,0.0,Nov,4.0,2,1,3,Returning_Visitor,False,False
9955,10276,10374,1,12.0,0.0,0.0,16,565.4166667000001,0.028571429,0.027380952,0.0,0.0,Nov,3.0,2,1,10,Returning_Visitor,False,False
9956,10277,10375,0,0.0,0.0,0.0,6,77.0,0.083333333,0.1166666669999999,0.0,0.0,Dec,2.0,2,3,13,Returning_Visitor,False,False
9957,10278,10376,0,0.0,0.0,0.0,28,1250.125,0.0,0.0228571429999999,0.0,0.0,Nov,2.0,2,1,3,Returning_Visitor,False,False
9958,10279,10377,5,75.25,0.0,0.0,35,572.9761905,0.005405405,0.0144144139999999,0.0,0.0,Dec,3.0,2,1,3,Returning_Visitor,False,False
9959,10280,10378,1,98.0,0.0,0.0,39,2555.994444,0.005263158,0.005668016,0.0,0.0,Dec,2.0,2,1,2,Returning_Visitor,False,False
9960,10281,10379,0,0.0,0.0,0.0,8,113.6666667,0.0,0.025,0.0,0.0,Nov,2.0,2,4,13,Returning_Visitor,False,False
9961,10282,10380,0,0.0,0.0,0.0,18,706.05,0.0066666669999999,0.044938272,0.0,0.0,Nov,1.0,8,1,11,Returning_Visitor,True,False
9962,10283,10381,3,75.5,1.0,0.0,130,4737.087716,0.006060606,0.0114759639999999,43.77424082,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9963,10284,10382,1,78.0,0.0,0.0,2,25.75,0.0,0.066666667,0.0,0.0,Nov,4.0,2,6,8,New_Visitor,False,False
9964,10286,10384,9,137.32222219999997,1.0,418.5,41,1933.244444,0.006079027,0.021222361,0.0,0.0,Dec,2.0,2,1,2,Returning_Visitor,False,False
9965,10287,10385,7,154.0,3.0,248.1666667,34,886.4791667000002,0.0,0.005128205,77.801588,0.0,Dec,2.0,2,1,2,New_Visitor,False,True
9966,10288,10386,3,77.5,0.0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,Dec,4.0,2,1,6,Returning_Visitor,False,False
9967,10289,10387,7,235.75,4.0,66.5,37,729.7916667000001,0.004545455,0.018181818,60.42298474,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9968,10290,10388,0,0.0,0.0,0.0,12,335.0,0.018181818,0.045454545,0.0,0.0,Dec,1.0,1,8,10,Returning_Visitor,False,False
9969,10291,10389,0,0.0,0.0,0.0,8,96.0,0.025,0.05,0.0,0.0,Nov,2.0,4,9,20,Returning_Visitor,False,False
9970,10292,10390,3,118.0,0.0,0.0,2,96.25,0.0,0.025,0.0,0.0,Dec,8.0,13,9,20,Other,False,False
9971,10294,10392,9,320.2708333,2.0,298.3333333,51,1788.370821,0.016969697,0.014709835,8.21617792,0.0,Nov,3.0,2,3,2,Returning_Visitor,True,True
9972,10295,10393,0,0.0,0.0,0.0,11,251.2916667,0.0,0.011111111,0.0,0.0,Nov,3.0,2,2,11,Returning_Visitor,True,False
9973,10296,10394,2,7.0,0.0,0.0,56,656.7681818,0.0,0.006941639,0.0,0.0,Nov,3.0,2,1,1,Returning_Visitor,True,False
9974,10297,10395,2,21.25,0.0,0.0,33,968.6444444,0.0191919189999999,0.023480257,0.0,0.0,Nov,3.0,2,1,8,Returning_Visitor,True,False
9975,10298,10396,0,0.0,0.0,0.0,3,159.0,0.0,0.033333333,0.0,0.0,Dec,1.0,1,1,1,Returning_Visitor,False,False
9976,10299,10397,0,0.0,0.0,0.0,47,2455.1476190000003,0.0074074069999999,0.023703704,0.0,0.0,Nov,3.0,2,1,3,Returning_Visitor,False,False
9977,10300,10398,0,0.0,0.0,0.0,6,203.0,0.0,0.033333333,0.0,0.0,Nov,4.0,1,2,3,Returning_Visitor,False,False
9978,10301,10399,1,131.5,1.0,19.0,62,1524.962997,0.0,0.003266621,83.96813664,0.0,Nov,2.0,2,1,2,New_Visitor,False,True
9979,10302,10400,2,64.0,0.0,0.0,10,341.25,0.016666667,0.030555556,0.0,0.0,Nov,3.0,2,3,10,Returning_Visitor,False,False
9980,10303,10401,4,68.10769231,6.0,1022.25,104,8130.964914,0.003787879,0.01763475,5.907475938999999,0.0,Nov,1.0,1,4,2,Returning_Visitor,False,True
9981,10304,10402,1,5.0,2.0,17.0,126,5276.227193,0.011548556,0.033933258,0.0,0.0,Dec,2.0,2,9,1,Returning_Visitor,True,False
9982,10305,10403,0,0.0,0.0,0.0,24,381.3583333,0.008333333,0.0225,0.0,0.0,Dec,2.0,2,1,1,Returning_Visitor,False,False
9983,10306,10404,3,54.5,2.0,7.0,3,23.0,0.066666667,0.066666667,0.0,0.0,Dec,1.0,1,1,8,Returning_Visitor,False,False
9984,10307,10405,9,243.25,3.0,1475.25,79,3497.214286,0.0034482759999999,0.012643678,32.59864309,0.0,Dec,2.0,2,2,2,Returning_Visitor,False,False
9985,10308,10406,3,150.25,0.0,0.0,71,2065.8381649999997,0.0061032859999999,0.015796946,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9986,10309,10407,2,14.0,0.0,0.0,81,1441.9105880000002,0.002469136,0.013932981,2.76959892,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,False
9987,10310,10408,1,7.0,0.0,0.0,50,2330.7273809999997,0.023809524,0.031399417,0.0,0.0,Nov,3.0,2,3,3,Returning_Visitor,False,False
9988,10311,10409,4,118.5,1.0,8.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0.0,Nov,3.0,2,1,2,Returning_Visitor,False,True
9989,10312,10410,0,0.0,0.0,0.0,9,1626.0,0.022222222,0.0777777779999999,0.0,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,False
9990,10313,10411,0,0.0,0.0,0.0,74,2719.734091,0.008108108,0.0243243239999999,0.0,0.0,Nov,2.0,2,5,1,Returning_Visitor,False,False
9991,10314,10412,7,86.27777778,2.0,21.0,80,2170.286706,0.003571429,0.0215277779999999,25.76598645,0.0,Nov,3.0,2,1,10,Returning_Visitor,True,True
9992,10315,10413,0,0.0,0.0,0.0,20,837.25,0.015,0.041666667,0.0,0.0,Dec,6.0,5,1,1,Returning_Visitor,False,False
9993,10316,10414,3,155.75,1.0,0.0,62,2038.772727,0.007070707,0.0254662,17.60269465,0.0,Nov,2.0,4,1,10,Returning_Visitor,True,False
9994,10317,10415,6,31.0,0.0,0.0,17,1494.25,0.020289855,0.031449275,0.0,0.0,Nov,1.0,1,3,7,Returning_Visitor,False,False
9995,10318,10416,0,0.0,0.0,0.0,8,249.0,0.0,0.020833333,0.0,0.0,Nov,2.0,2,2,2,Returning_Visitor,False,False
9996,10319,10417,0,0.0,0.0,0.0,6,316.25,0.0,0.033333333,0.0,0.0,Dec,3.0,13,9,20,Returning_Visitor,False,False
9997,10320,10418,2,25.0,0.0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,Nov,2.0,2,3,6,Returning_Visitor,False,False
9998,10321,10419,3,1115.5,0.0,0.0,21,1469.666667,0.008695652,0.0144927539999999,0.0,0.0,Nov,1.0,1,1,8,Returning_Visitor,True,False
9999,10322,10420,10,143.58333330000002,1.0,92.0,245,7793.158684999999,0.001587302,0.004610177,59.42458922,0.0,Nov,3.0,2,1,8,Returning_Visitor,False,True
10000,10323,10421,2,144.5,0.0,0.0,7,416.5,0.044444444,0.031111111,0.0,0.0,Nov,3.0,2,3,8,Returning_Visitor,True,False
10001,10324,10422,0,0.0,0.0,0.0,41,1130.92619,0.0,0.015447154,0.0,0.0,Dec,2.0,2,8,2,New_Visitor,False,False
10002,10325,10423,0,0.0,0.0,0.0,10,371.5,0.0,0.04,0.0,0.0,Nov,2.0,2,4,10,Returning_Visitor,False,False
10003,10326,10424,2,28.0,0.0,0.0,51,2587.7666670000003,0.0,0.007434641,21.47448516,0.0,Nov,4.0,2,3,10,Returning_Visitor,False,True
10004,10327,10425,1,6.0,0.0,0.0,6,125.0,0.0,0.057142857,0.0,0.0,Dec,2.0,2,6,1,Returning_Visitor,False,False
10005,10328,10426,0,0.0,0.0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,Dec,3.0,2,1,3,Returning_Visitor,False,False
10006,10329,10427,1,5.0,0.0,0.0,63,1405.327056,0.003174603,0.006349206,8.44235219,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,True
10007,10330,10428,0,0.0,0.0,0.0,15,612.0,0.0,0.013333333,0.0,0.0,Nov,1.0,2,8,2,Returning_Visitor,True,False
10008,10331,10429,0,0.0,0.0,0.0,8,183.0,0.0,0.00625,0.0,0.0,Dec,2.0,4,4,1,Returning_Visitor,False,False
10009,10332,10430,7,222.8166667,1.0,0.0,22,1032.75,0.0,0.0192307689999999,16.98117776,0.0,Nov,2.0,2,2,10,Returning_Visitor,True,False
10010,10333,10431,8,130.7,0.0,0.0,3,87.5,0.0,0.022222222,0.0,0.0,Nov,2.0,2,1,3,New_Visitor,True,False
10011,10334,10432,2,75.0,0.0,0.0,29,1279.089286,0.003333333,0.0141666669999999,35.60912359,0.0,Nov,2.0,2,3,11,Returning_Visitor,False,True
10012,10335,10433,1,22.75,0.0,0.0,1,0.0,0.0,0.066666667,0.0,0.0,Dec,1.0,1,1,8,New_Visitor,False,True
10013,10336,10434,3,84.5,0.0,0.0,6,53.375,0.05,0.035,0.0,0.0,Nov,1.0,1,3,10,Returning_Visitor,True,False
10014,10337,10435,4,195.5,0.0,0.0,31,1028.533333,0.018181818,0.031313131,77.66478213,0.0,Nov,3.0,2,1,13,Returning_Visitor,False,False
10015,10338,10436,2,11.0,0.0,0.0,11,976.0,0.024358974,0.044688645,0.0,0.0,Dec,1.0,1,1,1,Returning_Visitor,False,False
10016,10339,10437,0,0.0,2.0,59.5,43,760.875,0.018412698,0.036790123,0.0,0.0,Dec,4.0,2,1,2,Returning_Visitor,True,False
10017,10340,10438,6,218.5714286,0.0,0.0,35,1760.613095,0.0,0.01375,16.81772593,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,True
10018,10341,10439,0,0.0,0.0,0.0,7,284.5,0.0,0.028571429,128.4686939,0.0,Dec,2.0,2,4,10,Returning_Visitor,False,True
10019,10343,10441,0,0.0,0.0,0.0,10,348.25,0.02,0.024,0.0,0.0,Nov,2.0,2,4,13,Returning_Visitor,False,False
10020,10344,10442,2,90.0,0.0,0.0,19,921.6,0.02,0.03,55.46963196,0.0,Nov,3.0,2,3,8,Returning_Visitor,False,True
10021,10345,10443,0,0.0,0.0,0.0,8,83.5,0.075,0.1,0.0,0.0,Dec,2.0,2,5,2,Returning_Visitor,False,False
10022,10346,10444,0,0.0,0.0,0.0,7,244.25,0.0,0.028571429,0.0,0.0,Dec,2.0,2,1,13,Returning_Visitor,False,False
10023,10347,10445,0,0.0,0.0,0.0,7,151.41666669999998,0.0,0.011111111,0.0,0.0,Dec,8.0,13,9,20,Other,False,False
10024,10348,10446,2,279.0,0.0,0.0,14,553.3333332999999,0.0,0.0125,0.0,0.0,Nov,2.0,4,3,2,Returning_Visitor,False,False
10025,10349,10447,0,0.0,0.0,0.0,6,612.5,0.0,0.04,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
